id,x,y,z,vx,vy,vz,energy,frequency,phase,spin
3034,127.9995,69.9581,-138.2232,6.087448,6.532756,-13.657588,2.5043,0.6660,0.3609,1
8798,60.4594,8.9188,1.7493,3.049281,-6.756159,5.087159,2.6129,0.6660,3.4554,1
5382,135.1020,150.1848,206.3574,6.352694,11.276083,16.084595,2.2832,1.0000,4.0026,1
2224,-46.2048,147.2585,-168.5028,-6.999630,9.156734,-10.929053,3.1144,2.0000,6.0588,1
8431,122.9714,-114.5933,-170.7409,10.538493,-12.955336,-18.500316,1.2310,0.6660,4.9320,1
6316,127.3333,26.5766,-235.7491,4.313155,3.297376,-11.841188,2.8135,1.3330,2.8708,1
5821,199.3405,-110.2142,105.5511,11.040620,-11.051452,5.249285,3.3472,1.5000,2.3242,-1
248,-141.0020,-89.5246,-193.8956,-10.881365,-3.566302,-8.858496,0.9370,2.0000,0.9674,1
2494,-92.1646,62.4005,0.5353,-8.490456,3.537957,4.542025,2.2320,1.0000,4.2781,-1
7051,-27.1955,-46.8737,-74.4470,-5.749530,-2.736778,2.296284,3.1816,1.3330,5.2749,1
8854,-197.5113,-40.8197,103.0380,-19.077059,-7.070142,5.973692,0.8288,0.5000,3.5547,-1
6459,-157.9405,49.0333,20.2195,-15.384003,-0.655542,2.103305,3.3552,1.0000,3.5624,1
5843,184.0637,-42.7995,79.4798,15.264078,-7.666532,1.630853,1.9031,2.0000,4.9517,1
6843,233.1097,121.6773,66.5628,15.849244,4.317960,5.904989,2.6757,2.0000,4.5768,-1
1363,20.8288,18.8674,3.9123,-4.280686,3.850131,8.020925,3.4242,1.6180,4.4127,-1
1642,9.6575,-16.0490,-12.8736,-6.432021,-14.295515,-12.504489,2.7857,0.6660,0.9385,-1
767,-63.8982,-149.9698,191.8031,-6.026716,-12.902718,17.984506,2.0656,0.6660,5.1386,-1
4224,-167.1530,-119.5585,22.0680,-9.523873,-6.534031,-2.341081,2.5104,1.3330,1.3331,-1
2898,-7.2594,31.2401,-74.6594,-4.867392,-4.080796,1.178340,2.3321,0.6660,0.1167,-1
7405,-57.8330,-62.7186,-3.4146,-1.280296,-6.493788,6.374347,1.9822,1.3330,3.8338,1
4023,-15.0668,-190.7878,24.1828,-5.986184,-19.873334,4.262636,3.4620,0.5000,0.9003,-1
7647,841.2645,97.9540,-371.8651,1.565498,2.429116,-7.373053,3.2615,2.0000,4.5417,1
8444,-96.7165,-184.1567,-103.5771,-5.939394,-7.403257,-7.716915,1.7795,1.3330,0.8375,-1
8747,0.3915,-109.3298,-57.8809,-0.734694,1.167471,-4.394132,1.0782,0.5000,5.7525,1
4125,-57.9087,-77.4286,-151.3352,-4.522361,0.611179,-8.547540,0.7138,0.5000,2.1031,-1
2499,-81.8973,3.7974,-25.6047,2.254058,-2.300166,-3.728203,1.0866,0.6660,1.9778,-1
78586,161.4617,129.3706,-27.3606,5.471523,6.372044,-3.471523,3.7226,0.5000,4.1880,1
4507,-110.0120,-198.8231,-137.8899,-6.285211,-8.815454,-9.974291,3.0443,1.6180,3.0106,1
1638,-26.7552,29.4776,151.0151,-2.811308,-2.428321,19.391211,0.8714,1.6180,1.7932,-1
7489,174.2042,-96.4541,35.8818,12.169222,-4.101972,-2.880333,0.9080,1.0000,2.2934,1
4566,-24.1478,-17.9706,30.4765,-13.929849,5.266284,13.247476,2.3676,0.5000,4.1492,1
4621,138.7831,-38.0079,5.9720,3.666229,-0.479079,7.502813,2.8502,2.0000,6.2259,1
1944,-240.6657,-26.3077,76.2249,-10.519747,-4.130262,2.649850,2.7034,0.5000,2.3921,1
2596,-25.4344,-6.8409,5.9677,-0.628212,-6.907839,10.988447,2.9980,1.3330,6.0554,-1
8155,-164.4048,71.1460,-138.2970,-9.623589,7.516894,-4.039213,1.4483,1.6180,3.1641,-1
8953,58.3039,10.7793,-114.0421,3.078726,0.521224,1.520574,1.8735,1.6180,4.2556,-1
102347,-31.6828,-11.5286,48.4909,1.883094,2.743229,6.485225,4.0541,0.6660,1.9456,-1
6205,-26.9463,128.1674,-137.4241,2.476851,3.789334,-5.727067,0.8808,1.5000,3.7548,1
7286,310.8796,225.9294,-143.6605,-5.807364,-3.468609,1.060849,3.1036,2.0000,1.0596,1
7671,31.9322,-1.0339,-89.4186,-0.034626,-3.072456,-2.281318,2.0929,1.6180,2.5456,-1
8758,232.9809,-45.5060,73.1255,22.821194,-3.480246,3.102815,2.6488,1.6180,4.2501,-1
1846,45.5112,47.1394,-60.1362,8.801600,12.445495,-11.154557,2.2414,2.0000,1.8615,1
6849,-40.7492,-161.4439,-76.9410,-1.593232,-3.562317,-5.803049,1.7398,0.5000,2.8933,1
9841,146.9660,136.4557,-65.0871,13.576846,9.880076,-9.109022,1.4887,1.3330,3.2269,1
1540,2.8152,45.8342,55.6246,2.289305,7.985797,-2.680143,1.2714,0.5000,4.1756,1
9714,5.6230,-38.5673,-16.1081,7.607742,2.467317,0.613770,2.3266,1.5000,5.3777,-1
4428,119.3029,98.5306,-96.0026,5.037381,1.321060,-8.972179,1.9476,1.3330,4.4453,1
2247,-24.7750,67.0416,27.5298,7.790679,-12.151028,-6.791917,0.5856,2.0000,1.1526,-1
200,113.4309,189.0374,-124.0251,4.356090,11.311351,-4.114016,1.4160,1.6180,4.9039,-1
6008,-33.5794,-67.6585,-50.3170,-1.771147,-13.389231,-15.162443,2.2440,2.0000,1.9561,1
9765,-24.4226,-210.9902,-66.1704,-3.143952,-20.623797,-10.825651,1.3638,1.5000,2.8138,1
4705,17.5578,-4.9714,60.9879,3.350938,8.396802,5.320180,1.0093,1.0000,3.4946,-1
6076,-96.1500,-178.4119,120.2622,-10.359468,-18.702046,8.710503,1.9639,0.6660,4.3202,-1
7688,-29.8483,130.8026,-65.8841,-5.348696,8.021226,-2.442128,2.1590,0.6660,1.0958,1
3011,-33.9289,-88.5122,133.7028,0.169999,-1.304199,8.028010,2.6683,0.6660,4.7240,-1
7479,-150.7635,29.4194,3.0152,-5.445071,-2.545920,1.716900,1.1307,0.6660,3.9594,1
933,-76.1916,-84.8270,-2.2629,-1.859195,3.850296,0.807861,1.8350,1.0000,0.6602,1
1392,103.8191,20.2225,-10.0034,7.619829,2.460584,5.741211,2.1373,1.6180,5.4296,-1
638,-47.3006,23.3635,-17.8765,10.415881,-6.146176,-12.544657,1.4531,0.6660,1.8102,1
6467,-26.1696,-29.6233,-86.6903,-8.768468,-2.049533,-17.738810,0.7759,1.3330,1.9205,-1
79,14.8886,21.3514,-29.6149,-0.907321,5.972208,0.802769,3.0661,0.6660,3.3093,1
9737,-13.1372,1.6332,-3.3478,-13.973660,13.187119,3.083528,2.3967,2.0000,2.3603,1
8860,-37.8481,23.7210,-17.2590,7.151503,-2.081740,-0.933466,3.0598,2.0000,4.7897,-1
1629,-68.5987,-21.4261,-18.9013,3.433387,2.890281,-5.809115,1.7249,1.5000,1.2227,1
7640,-62.3377,122.6755,187.2684,1.605172,-5.566875,-8.579180,1.4228,1.5000,4.3051,-1
2905,5.3804,-276.2394,-90.8650,1.950630,-15.933622,-4.128622,3.4925,1.3330,4.0262,-1
9455,-69.0227,-95.2373,4.2171,0.416311,-0.014948,-4.774561,2.9262,2.0000,5.7420,1
8837,93.7476,22.3691,32.1470,6.822793,-4.915832,-1.268047,1.6156,1.6180,2.4823,-1
9584,248.2118,-17.3715,-106.1038,16.260504,0.731889,-4.578751,0.8025,1.5000,2.1391,-1
6504,-8.8203,-62.3192,-48.1164,5.549843,3.764863,-0.286732,2.4498,1.3330,4.4251,1
2412,7.0988,75.7500,-6.5493,-7.194800,4.538387,3.284116,3.3795,1.0000,1.4222,1
2777,-62.3959,87.3216,-9.5335,9.067869,-10.956268,-0.814318,2.8859,2.0000,1.5025,1
4879,-2.1419,-44.3687,-213.9759,-1.692697,-0.792820,-17.215806,1.2409,0.5000,1.6586,1
5277,-27.6265,-135.7224,18.9350,2.551186,-3.267111,1.330561,1.2260,1.5000,4.7874,1
4474,125.1266,118.7459,-25.6500,3.932189,5.445768,-2.805112,1.1130,1.0000,3.7387,-1
577,15.2546,29.1103,4.2346,-2.878920,10.307999,15.364044,3.0261,1.3330,2.9323,-1
75855,124.5187,-225.2956,392.5438,5.080367,-10.216246,17.581957,3.9308,1.5000,3.8931,-1
7835,22.6453,139.5349,115.7570,-0.485409,13.869024,15.220215,1.9971,2.0000,3.9007,1
274,49.8391,-85.6512,-41.4135,-0.188748,-10.374412,-8.211186,3.3900,0.6660,0.6733,1
1522,-111.2203,-59.8776,142.2961,-12.003633,-0.567486,11.196163,1.9369,0.5000,5.9135,-1
3129,-88.9571,49.7883,-114.1038,-3.338410,-6.287492,5.360679,3.3922,0.5000,2.6315,-1
275,243.6606,61.0006,171.1758,24.065529,6.260338,15.512859,2.8410,1.0000,1.2117,-1
5664,-27.7929,216.8708,98.6389,1.483088,9.866639,2.721213,2.8438,1.0000,0.6770,1
252,54.0745,-32.3157,-53.6978,11.752510,-5.108871,-9.795076,1.0754,1.6180,4.5834,-1
9529,-7.3809,7.8950,87.1556,-0.820505,4.234500,-0.228963,0.9956,0.6660,3.3222,-1
1938,111.7970,-75.5651,177.1754,-3.432727,3.611153,-9.959549,0.5957,0.6660,6.1913,1
3751,125.3660,-154.8470,-32.0745,13.754169,-17.064296,1.457759,2.5420,1.0000,2.5389,1
7818,-24.2006,-12.1736,17.1090,2.694978,3.163082,0.751653,3.2403,2.0000,5.7466,-1
159154,-12.4505,-82.6142,50.8951,-1.842655,-9.948208,6.376740,234.4123,2.0000,4.6156,1
8639,111.8046,-102.5969,-190.4318,3.561593,-2.659697,-10.226648,1.2510,1.0000,0.4993,1
5789,148.2073,98.2044,139.0593,12.560630,3.766058,9.570896,1.2836,2.0000,5.1342,1
2141,9.7433,63.8184,6.0846,9.407932,5.574218,-1.876771,0.9993,0.6660,3.3413,-1
7795,70.1130,3.7396,-13.1225,-1.254985,6.050178,2.596773,2.4390,0.6660,4.3678,1
7681,-67.4633,90.7551,87.6047,2.031172,1.079067,2.407727,3.3924,0.6660,1.7134,-1
476,256.4250,-11.7196,-38.0257,16.604712,-3.190621,-3.154167,1.6121,0.6660,1.8596,1
9148,-35.2581,150.0749,-209.9617,-5.474620,8.110135,-11.573760,2.9175,0.6660,2.3720,1
9538,-33.4186,87.0375,162.1164,-4.867255,3.340219,7.234521,3.0413,1.0000,1.9971,-1
3741,-14.5121,148.0006,-88.2565,2.994852,3.386346,-6.742867,1.2018,1.6180,3.6470,-1
5345,1.1430,-13.2752,-30.7252,3.056602,-7.667309,2.891527,2.8054,0.6660,0.3174,1
4009,-30.2294,-64.7596,-54.9955,1.209127,2.521225,-6.228395,1.9865,1.3330,2.2512,-1
5799,50.9692,-8.6587,45.5591,3.158250,-6.723255,1.125333,1.1579,0.5000,2.1184,1
5175,-141.3318,146.3369,0.8504,-8.928553,9.177365,1.808804,2.3958,1.3330,3.4139,-1
1953,3.5996,8.0789,-47.7702,1.831598,4.594978,-2.912333,3.2716,0.5000,1.3859,1
9734,0.3122,165.8886,7.9798,-2.369503,20.632426,1.303423,2.7350,0.5000,5.1593,-1
8627,-13.5330,150.9409,-23.8870,-4.906310,17.112691,0.586492,2.1092,2.0000,0.9090,-1
5222,-54.3855,80.3967,-245.4511,0.076593,-0.356593,9.584926,3.0590,0.5000,1.3992,1
79399,6.8050,-126.1746,37.2563,0.398404,-11.081223,-1.601860,3.3362,1.3330,2.6984,-1
2262,32.7397,137.7046,-80.6277,3.771728,2.519728,-1.785695,1.8848,2.0000,0.5679,-1
6541,-8.2780,-44.1654,-7.4697,6.175818,-16.513940,8.666930,1.1860,0.5000,1.4949,1
2580,-56.9411,-32.7683,94.2102,-0.000048,-3.876799,-2.889943,2.8473,2.0000,6.2524,1
370,213.8728,28.0678,-16.1677,7.478167,-1.523670,0.462923,1.1436,1.6180,5.0174,-1
7191,-17.1491,-33.5359,-41.2568,-2.222180,3.281152,-10.774843,1.0200,1.0000,6.2037,-1
8483,-22.7107,80.7538,-62.7867,2.420370,7.710490,-0.478046,3.2045,1.3330,1.8718,-1
6930,29.2937,15.2530,-46.1696,-10.672520,12.067556,5.653283,1.3519,1.3330,6.1034,-1
1507,138.1671,243.9571,62.3700,13.006780,25.766405,4.288112,2.5033,1.6180,0.8905,1
8396,-1.8573,-155.1956,95.7990,-0.238798,-15.427932,4.894598,2.9646,1.5000,4.9254,-1
118808,65.9057,37.9339,26.3984,4.062896,-0.818652,5.427696,3.6682,0.5000,1.7438,-1
4744,119.0923,68.2831,-46.2482,9.611787,8.899828,-1.063353,1.7813,2.0000,0.9741,-1
6273,22.2803,-40.1583,-83.8793,-0.021476,-5.329730,-9.079460,2.6322,2.0000,4.5581,-1
6530,36.4917,27.7334,-20.4406,-11.755981,-2.643295,12.427274,1.3061,1.3330,5.3263,-1
317,113.7530,-126.1743,128.5368,11.027888,-6.660876,11.170524,1.3925,0.5000,3.5516,-1
9245,26.9232,-87.8847,17.2449,2.484612,3.184256,5.754046,2.2418,1.6180,4.2392,-1
6889,-62.0371,-2.8879,-155.6765,-3.547824,-3.201892,-4.523241,2.2073,1.3330,1.9750,1
19,175.6484,-66.5236,126.1838,12.495833,-8.403353,12.326894,1.0170,1.6180,1.5619,-1
9263,-136.1330,63.0223,-68.3228,-7.927016,3.991141,2.507940,2.4587,1.0000,3.6788,-1
6200,102.2839,68.1687,-125.2356,3.692315,8.355195,-11.468823,2.2935,2.0000,0.8181,1
4220,-119.0418,41.2725,-24.7918,-0.792685,-1.728585,-0.506609,3.3847,1.6180,6.0844,-1
498,96.3347,9.0069,3.9888,17.696745,19.699990,-3.093850,1.6871,1.0000,2.7614,1
3943,149.5567,-397.2075,151.8433,13.361435,-42.542396,15.354634,3.2323,0.5000,3.9448,-1
154444,-63.4074,-83.5536,164.0568,-5.816895,-5.940589,15.767950,3.4736,0.5000,2.9984,-1
2465,145.6832,-148.9514,91.1217,16.032442,-9.839513,11.657871,1.0747,0.5000,2.2428,-1
8988,-35.9104,21.9512,-59.4877,-4.211620,0.706695,-11.746958,1.6484,1.6180,6.2810,-1
342,-10.3737,-8.2954,95.5834,-3.304551,-7.185099,9.172408,2.7881,1.5000,1.2049,-1
7578,46.2159,-22.8879,-27.2377,-11.263899,-0.343885,12.978339,1.9277,1.6180,2.8987,1
9188,-20.5732,-30.1936,-13.0647,6.408809,1.477694,17.556979,2.4279,1.5000,1.1949,1
2502,10.1418,1.3824,-256.1483,-0.448632,1.809212,-18.133746,1.9605,0.6660,1.4008,1
9521,-14.7778,57.7459,4.3056,-0.071048,19.163968,-5.898467,0.9110,1.3330,5.5102,1
544,-58.2323,116.6944,218.1873,-7.145317,10.039520,17.649934,2.5384,1.3330,1.7469,-1
128835,88.4379,-50.7250,29.4421,1.245976,-6.832983,7.797314,4.5199,0.5000,4.0639,-1
9647,-215.7543,-78.1826,30.0559,-11.576120,0.355948,0.111622,2.2458,0.5000,4.8919,-1
159152,-1.4996,31.4899,-40.6987,0.862017,-0.341361,-2.920581,190.5518,1.0000,2.4736,1
925,64.3892,-20.8843,149.4886,4.290524,3.450530,3.149880,3.3338,1.6180,0.6829,-1
7475,0.8149,-125.5542,135.2087,-4.328645,-7.143925,5.226710,1.2210,0.6660,2.1023,1
155497,-999.4553,748.7070,1799.0441,-20.678710,15.391833,33.745675,5.0831,1.3330,1.5024,-1
6612,-65.7914,-5.4270,-117.6204,-5.552712,0.825102,0.452115,2.4713,1.5000,3.8688,-1
3270,21.8726,79.2434,-99.4923,6.628705,0.591271,-5.587896,3.1498,1.5000,1.5808,-1
177,16.0170,53.1378,136.1748,-0.065324,2.137070,14.076897,1.5685,1.6180,1.9745,1
7258,-1.7521,64.0604,-5.4828,-8.096359,15.834677,6.408714,2.9498,1.6180,1.7561,1
7264,2.9857,63.6544,-252.1515,-0.023573,6.142245,-17.147783,2.1494,1.3330,4.3602,1
9843,-144.6866,1.4760,-49.3424,-4.893648,-5.397058,-1.000154,0.9178,1.0000,2.7950,1
6992,51.7679,-44.4158,-21.6074,15.337841,-12.994532,-1.899697,2.7545,1.3330,1.9248,-1
1607,-136.1892,12.3834,-152.2627,-11.046935,4.114174,-13.019207,2.4976,1.6180,2.7892,1
9996,-120.6346,186.3405,-1.8212,-5.756318,8.317070,-4.362645,0.8310,0.6660,3.3462,-1
396,31.5216,-89.7123,41.0132,4.969047,3.917271,2.230743,2.4992,0.6660,4.7689,1
3439,-169.2280,26.6921,-201.5216,-9.997441,3.127735,-7.809854,2.7973,1.0000,5.0961,-1
76,38.4685,163.1978,-20.3609,1.598142,7.402249,-3.815094,3.1748,1.6180,1.8209,-1
2278,-248.9140,-102.3982,-99.6119,-15.174715,-7.197314,-3.561380,2.0832,1.0000,3.9651,-1
3162,128.4525,-252.8144,87.6862,9.962932,-27.471132,8.650955,3.3200,1.6180,6.2812,-1
5110,-24.4147,35.9835,19.8476,-9.789434,-0.518317,-2.965563,2.8344,0.6660,5.2677,1
123,-114.5934,61.4098,90.4537,-7.668166,0.654890,10.792270,2.9455,1.6180,5.5490,-1
5189,-43.4417,-54.4681,17.4871,13.589224,5.990340,-8.232743,0.9531,0.5000,0.3198,1
1820,-8.5034,-136.9046,-111.7100,-0.889945,-2.456949,-8.672714,1.9381,0.5000,2.7480,1
2447,236.6743,-67.1746,-126.6801,15.382070,-2.851183,-7.883908,2.8072,1.5000,3.9088,-1
2975,-3.6488,51.1301,-1.2567,-0.748569,7.860901,4.456366,2.6387,0.5000,2.8530,1
3020,-56.8589,-68.3746,-15.3797,1.551849,-5.601792,4.691077,1.1097,2.0000,0.2846,1
6148,-143.0621,52.2278,-27.8856,-3.278998,5.895262,1.656132,0.9213,1.5000,5.0585,-1
6567,12.3785,-27.3356,-43.2477,-5.983428,-2.385330,-3.281226,2.1437,1.6180,5.7315,-1
1434,-15.0898,-118.9194,-74.9443,-3.209091,-18.010169,-8.752258,1.1498,1.3330,1.0331,-1
6047,-16.5714,208.3051,-200.2342,1.445674,11.824586,-10.115673,3.0565,2.0000,2.4074,-1
138,-215.0692,111.5373,-41.7471,9.253059,-2.674211,1.522263,0.8883,2.0000,1.2808,-1
1175,-56.4514,41.8897,71.5361,-1.717796,-2.940581,9.544306,1.4386,1.6180,0.7862,1
8310,-37.3770,-53.1134,16.5196,-4.171334,4.802394,8.754056,2.6677,1.6180,0.3246,-1
3352,136.2253,141.1949,-102.5553,4.587986,8.615435,-9.462774,2.0600,0.5000,5.7732,-1
5266,29.9294,74.2003,201.8734,-1.270066,1.741391,9.037824,2.0130,0.6660,1.7128,1
3852,127.3374,226.8560,-64.2319,9.048883,18.809056,-4.794932,1.7231,0.6660,1.4824,-1
7696,194.9878,102.2397,77.1037,8.901413,9.374724,8.021118,2.9071,0.6660,3.7092,1
363,134.9709,12.8806,-14.0979,19.712560,5.189311,-0.724061,1.1250,1.5000,4.4224,1
1604,22.9613,-190.6169,104.8555,1.237730,-18.060533,13.080342,2.9790,1.6180,3.7448,-1
8977,389.6209,4.6633,1735.6368,-0.224749,-0.003876,-1.016912,1.2324,1.5000,1.7127,1
2895,143.9220,134.9588,124.6807,11.079007,5.930609,4.224977,0.9649,1.6180,0.0674,-1
4931,-100.3828,110.1352,7.1714,-5.949307,-1.252485,-0.545756,2.7625,1.0000,3.4889,-1
5725,-65.1974,-126.9929,187.9730,-7.461613,-12.643679,18.368753,0.7347,0.6660,2.0759,-1
413,134.0692,-155.8016,78.0782,8.518006,-15.561933,0.172721,1.0698,2.0000,4.4563,1
7422,-47.3188,134.1337,1.8530,-2.343607,3.446429,5.643029,0.9222,0.5000,6.1001,1
2813,-33.7801,-115.2619,-15.9896,-1.767404,-18.719365,-7.640593,2.3827,1.5000,2.3691,1
1777,-27.8671,-93.5626,-219.4885,-4.121249,-8.534312,-14.820164,1.5292,1.6180,2.6723,1
7711,-21.0033,224.0850,-45.7925,-4.482368,9.332169,-2.709032,1.8928,1.3330,1.2762,1
6349,184.5245,-74.6657,-62.9826,7.131874,-5.599993,-3.366928,1.3150,0.6660,4.3958,-1
2657,15.5701,-122.8585,-160.7659,-1.877504,7.381950,8.186030,2.3902,2.0000,3.4075,-1
4484,42.8392,-30.4441,-44.8804,-11.750671,1.702006,11.668887,0.8056,1.0000,3.7829,1
5227,54.5824,57.4643,137.3538,8.493835,2.422361,17.802160,1.8494,1.6180,4.0033,1
148978,52.1909,-63.4922,-16.4889,3.733288,-13.075745,-3.517626,3.4225,1.5000,4.8003,-1
6350,10.3063,-9.7356,39.6759,-2.044953,4.771334,-17.514314,1.5704,0.6660,0.2973,-1
5630,-67.2610,-18.2606,6.6144,-18.121218,0.109225,8.660316,3.2442,0.5000,6.0805,-1
3584,41.0938,-53.4436,-42.9482,7.918705,2.544428,-1.354610,2.6468,0.6660,1.6283,-1
5403,29.8163,-22.9314,-164.5413,1.875974,3.213037,-6.059733,2.1544,2.0000,1.0272,1
5958,-53.6578,-64.3224,2.1180,5.518879,-1.648635,-1.368621,2.1400,1.6180,0.8314,1
3159,56.0757,80.6125,86.1042,1.704837,6.177314,-1.700638,1.5203,2.0000,4.5885,1
4582,100.9534,-134.4478,52.3832,-1.178907,13.047199,-0.192871,1.9783,1.6180,5.1442,-1
9551,157.7534,-221.7546,58.0334,8.695834,-8.566156,0.709046,1.5456,1.6180,4.2570,1
7720,-54.5498,101.5666,-213.1320,-1.701552,2.032687,-11.681617,2.4582,2.0000,4.1615,-1
3115,231.1544,102.9155,-185.9453,-6.105075,-3.379010,4.861987,2.1207,0.5000,5.0690,1
141538,-5.7033,-74.6700,55.8175,11.021656,-1.005513,1.341746,5.7734,1.5000,0.4753,-1
8082,19.8629,2.3074,19.4757,7.309607,-2.865465,-7.025797,3.4843,1.3330,4.6794,1
9955,16.5868,-23.0889,6.2895,-6.280972,13.544184,-10.473236,3.4160,0.5000,0.1410,-1
7707,21.1133,-91.3648,121.5730,-1.084575,-2.494946,1.495850,2.2085,1.0000,1.1789,1
1184,101.0809,-74.9761,75.1421,15.681746,-9.319395,9.663335,1.8265,1.0000,5.2932,1
8745,-42.4816,-26.7767,-41.4986,0.658429,-9.523550,3.605968,1.3370,0.6660,1.0560,-1
6492,44.9947,-65.8230,-83.6100,0.846070,-5.642003,-2.985661,2.6572,1.3330,4.0680,-1
9311,174.9794,-24.9593,-206.9172,9.712385,0.028559,-9.166671,0.9374,1.5000,5.5988,1
142,-38.9887,-74.0479,10.9737,-1.547938,-7.156099,-5.772127,1.5752,1.3330,3.3499,1
9341,-29.6456,-30.7730,91.4473,-3.639947,-9.195525,8.073780,2.7264,0.5000,0.0817,-1
8865,-59.9880,-240.2135,-15.3534,-2.665616,-11.358626,2.499383,1.0560,2.0000,2.5711,-1
853,102.5417,172.0798,-61.7674,1.986024,8.793307,0.416716,3.0903,1.5000,5.0247,-1
2914,1.6177,33.1056,33.5784,-13.193834,-4.916937,12.523618,3.0756,2.0000,1.9521,-1
1270,-227.1197,-45.2440,6.3631,-12.285654,-3.397233,-1.396041,1.2037,1.3330,3.7628,-1
4272,-17.7309,174.7817,-149.3348,-4.158437,10.016704,-5.227264,2.6856,1.3330,2.8678,1
861,16.4541,66.9400,34.2391,-5.148060,4.087744,4.507519,1.0637,1.0000,2.3288,1
1960,-36.6486,-44.3256,-124.5814,1.863040,-2.724841,-2.505631,2.7158,0.6660,3.9227,1
9356,16.3475,-193.2344,-77.4334,4.662912,-12.230835,-7.173517,2.2722,1.6180,5.5746,1
8849,-66.7394,-38.3758,-55.6447,6.371434,-5.390119,13.107111,1.0198,2.0000,6.0519,-1
2098,-2.7679,-87.6568,151.2014,-3.139061,-8.268693,19.500168,2.6767,0.6660,5.4422,-1
538,63.3621,-34.5935,30.4997,14.666708,-13.194753,6.555433,0.7592,1.5000,1.7231,1
6018,13.9369,107.0862,93.5928,6.017066,1.217459,4.493764,3.0931,1.0000,0.0486,-1
918,94.0285,-3.3451,6.0653,0.732591,4.391256,4.300687,1.5013,1.0000,0.7369,1
1179,78.2132,-37.3485,-91.7002,11.575535,3.370693,-14.805154,3.2454,1.6180,4.4948,1
3006,51.8230,-44.2996,32.8234,-9.422842,7.310364,-11.963817,2.1662,1.0000,1.9255,1
1861,138.8363,-108.8233,38.3479,6.724288,-0.371695,9.221987,1.7360,1.5000,5.9569,-1
193,144.5043,-91.7955,-119.1813,9.893266,-13.188536,-8.088084,1.7698,0.6660,4.6695,1
3448,-24.7957,-52.1426,15.9029,6.849537,3.475120,16.314130,1.4715,0.6660,1.4845,1
8533,-42.7508,-137.3485,79.3013,-1.668154,-4.775491,-1.359462,3.4783,2.0000,0.1390,1
7314,48.4415,-263.2606,109.4267,5.987775,-25.402423,7.334837,3.0877,1.5000,3.2422,1
5386,-17.0498,-118.0807,47.5113,-3.764943,-13.652830,13.155065,1.1298,1.6180,5.3385,-1
8202,135.4447,74.3466,213.1307,10.443956,8.432154,15.027252,1.6205,0.5000,6.0564,1
4447,3.9299,23.2627,98.0606,6.349991,-0.467577,7.327503,2.0681,0.5000,5.4469,-1
6354,-28.3529,-31.7408,-12.6710,-14.568321,6.443274,10.894022,3.0718,1.0000,5.3980,-1
6784,178.4302,-81.5042,-63.4452,21.689408,-7.978862,-5.135560,2.1419,0.6660,0.5397,-1
7013,-287.3059,-89.0917,-190.5563,-10.066236,-3.110114,-10.457204,2.3039,1.3330,4.4315,-1
3601,10.6948,0.8054,-113.8117,2.048794,5.255168,-1.693332,1.3749,1.0000,5.9418,-1
5137,-32.2156,-199.9717,-83.1426,-3.166742,-9.527215,-1.183246,3.2306,0.6660,2.4885,1
1276,99.1324,-30.8421,-40.2823,5.435064,-9.653102,-1.859043,1.0043,2.0000,1.6724,1
147244,87.9133,-59.6089,27.9570,0.736007,-1.502151,-7.307328,4.0536,0.6660,4.3325,1
9878,68.6053,-216.1687,90.1977,0.411346,-10.524153,4.796668,0.8308,1.6180,3.2666,-1
9406,236.0320,-44.0714,22.6173,11.206137,-2.593653,-0.682202,2.8070,1.3330,5.1811,-1
2402,-90.3653,147.2167,-171.8502,-4.231644,10.315083,-6.766865,2.4300,2.0000,1.4573,-1
4822,-57.2225,56.4192,71.7350,-8.889195,9.930382,15.037662,1.4994,1.5000,0.6808,1
3899,-14.2872,357.8530,-109.0427,-2.852262,26.000658,-6.808319,0.9382,1.3330,5.3367,-1
1014,136.3580,94.3792,88.6173,-7.139912,-4.317191,-8.441481,1.6391,1.5000,1.7820,1
5100,195.2439,151.3279,-105.4987,11.319471,6.086723,-4.578377,1.2434,0.6660,1.8388,-1
5208,156.6579,3.0591,-62.1257,19.882144,-4.956321,-9.451199,1.6272,1.3330,2.0524,1
6346,-136.8527,-272.3185,42.3631,-9.151122,-13.041182,1.104967,1.5838,1.0000,2.0323,1
8720,61.0685,-64.8761,84.4886,1.570259,-2.781197,8.206146,2.6101,0.6660,4.1063,-1
4467,18.8945,-165.3597,121.2363,2.461932,-14.241085,5.527004,3.4378,2.0000,3.9111,-1
116,-50.8239,-33.4182,86.9928,1.910142,0.584071,6.851810,1.5308,1.3330,5.3703,1
4025,-19.5546,19.1601,-52.3559,3.290985,-5.891414,1.737258,1.7621,2.0000,1.9836,1
5519,-58.7099,-39.6346,-117.5318,1.804843,-0.630389,-3.619948,1.5108,1.5000,0.2745,1
7674,47.6710,113.7087,113.0956,-1.989774,7.146102,1.126302,2.2763,0.5000,2.7407,-1
1920,217.5002,-108.6760,11.2805,-2.030275,-0.694205,12.908866,3.1670,1.6180,3.2559,-1
3017,225.1806,-14.0883,42.9327,16.351055,-3.991659,3.470198,1.5511,0.5000,3.8131,1
3612,71.4984,33.5157,53.5230,-3.409398,2.002796,7.454925,1.1829,1.5000,3.2167,-1
4293,-6.1303,11.7591,21.0982,7.047808,8.245822,16.535018,2.1217,2.0000,4.4279,-1
